ID,Possession Status,Availability Starts From,Developer,Units Available,Price,Booking Amount,Project Name,Carpet Area,Area Name,Parking,City,Covered Area,Location,Property,Maintenance Charges,Helper Column
3471,Under Construction,Aug '23,Omkar Realtors and Developers Pvt. Ltd.,2,22500000,500000,Alta Monte,846,Kurar Village,1 Covered,Mumbai,1400,"Kurar Village, Mumbai",3 BHK Flat,8000,"Omkar Realtors and Developers Pvt. Ltd., Alta Monte, Mumbai, 22500000"
3171,Under Construction,Aug '23,Omkar Realtors and Developers Pvt. Ltd.,2,22500000,500000,Alta Monte,846,Kurar Village,1 Covered,Mumbai,1400,"Kurar Village, Mumbai",3 BHK Flat,8000,"Omkar Realtors and Developers Pvt. Ltd., Alta Monte, Mumbai, 22500000"
3390,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,32900000,1100000,Alta Monte,1248,Malad East,2 Covered,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,15000,"Omkar Realtors and Developers Pvt. Ltd., Alta Monte, Mumbai, 32900000"
3090,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,32900000,1100000,Alta Monte,1248,Malad East,2 Covered,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,15000,"Omkar Realtors and Developers Pvt. Ltd., Alta Monte, Mumbai, 32900000"
3652,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,48000000,1000000,Alta Monte,1833,Malad East,2 Covered,Mumbai,2700,"Malad East, Mumbai",4 BHK Flat,18000,"Omkar Realtors and Developers Pvt. Ltd., Alta Monte, Mumbai, 48000000"
3352,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,48000000,1000000,Alta Monte,1833,Malad East,2 Covered,Mumbai,2700,"Malad East, Mumbai",4 BHK Flat,18000,"Omkar Realtors and Developers Pvt. Ltd., Alta Monte, Mumbai, 48000000"
3551,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,21500000,500000,Altamonte,948,Malad East,1 Covered,Mumbai,1200,"Malad East, Mumbai",2 BHK Flat,12000,"Omkar Realtors and Developers Pvt. Ltd., Altamonte, Mumbai, 21500000"
3251,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,21500000,500000,Altamonte,948,Malad East,1 Covered,Mumbai,1200,"Malad East, Mumbai",2 BHK Flat,12000,"Omkar Realtors and Developers Pvt. Ltd., Altamonte, Mumbai, 21500000"
3395,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,24000000,500000,Altamonte,864,Malad East,1 Open,Mumbai,1100,"Malad East, Mumbai",2 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Altamonte, Mumbai, 24000000"
3095,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,24000000,500000,Altamonte,864,Malad East,1 Open,Mumbai,1100,"Malad East, Mumbai",2 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Altamonte, Mumbai, 24000000"
3646,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,31000000,500000,Altamonte,967,Malad East,1 Covered,Mumbai,1480,"Malad East, Mumbai",3 BHK Flat,15000,"Omkar Realtors and Developers Pvt. Ltd., Altamonte, Mumbai, 31000000"
3346,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,31000000,500000,Altamonte,967,Malad East,1 Covered,Mumbai,1480,"Malad East, Mumbai",3 BHK Flat,15000,"Omkar Realtors and Developers Pvt. Ltd., Altamonte, Mumbai, 31000000"
143,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,107500000,200000,Omkar 1973,2300,Hanuman Nagar,2 Covered,Mumbai,2346,"Hanuman Nagar, Mumbai",3 BHK Flat,19,"Omkar Realtors and Developers Pvt. Ltd., Omkar 1973, Mumbai, 107500000"
3482,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,103400000,5000000,Omkar Alta Monte,4500,Malad East,4 Covered,Mumbai,NA,"Malad East, Mumbai",5 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 103400000"
3182,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,103400000,5000000,Omkar Alta Monte,4500,Malad East,4 Covered,Mumbai,NA,"Malad East, Mumbai",5 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 103400000"
3445,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,105000000,1100000,Omkar Alta Monte,4000,Malad East,4 Covered,Mumbai,4960,"Malad East, Mumbai",5 BHK Flat,30000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 105000000"
3145,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,105000000,1100000,Omkar Alta Monte,4000,Malad East,4 Covered,Mumbai,4960,"Malad East, Mumbai",5 BHK Flat,30000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 105000000"
3375,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,21000000,500000,Omkar Alta Monte,948,Malad East,1 Covered,Mumbai,1307,"Malad East, Mumbai",2 BHK Flat,13000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 21000000"
3075,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,21000000,500000,Omkar Alta Monte,948,Malad East,1 Covered,Mumbai,1307,"Malad East, Mumbai",2 BHK Flat,13000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 21000000"
3504,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,22000000,500000,Omkar Alta Monte,800,Kokani Pada,1 Covered,Mumbai,1307,"Kokani Pada, Mumbai",2 BHK Flat,1,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 22000000"
3421,Under Construction,Dec '23,Omkar Realtors and Developers Pvt. Ltd.,5,22000000,500000,Omkar Alta Monte,846,Malad East,1 Covered,Mumbai,1150,"Malad East, Mumbai",2 BHK Flat,15,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 22000000"
3370,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,22000000,200000,Omkar Alta Monte,800,Malad East,1 Covered,Mumbai,1209,"Malad East, Mumbai",2 BHK Flat,5000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 22000000"
3204,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,22000000,500000,Omkar Alta Monte,800,Kokani Pada,1 Covered,Mumbai,1307,"Kokani Pada, Mumbai",2 BHK Flat,1,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 22000000"
3121,Under Construction,Dec '23,Omkar Realtors and Developers Pvt. Ltd.,5,22000000,500000,Omkar Alta Monte,846,Malad East,1 Covered,Mumbai,1150,"Malad East, Mumbai",2 BHK Flat,15,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 22000000"
3070,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,22000000,200000,Omkar Alta Monte,800,Malad East,1 Covered,Mumbai,1209,"Malad East, Mumbai",2 BHK Flat,5000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 22000000"
3647,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,23000000,200000,Omkar Alta Monte,948,Malad East,NA,Mumbai,1307,"Malad East, Mumbai",2 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 23000000"
3373,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,23000000,500000,Omkar Alta Monte,1040,Malad East,1 Covered,Mumbai,1380,"Malad East, Mumbai",2 BHK Flat,14000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 23000000"
3347,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,23000000,200000,Omkar Alta Monte,948,Malad East,NA,Mumbai,1307,"Malad East, Mumbai",2 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 23000000"
3073,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,23000000,500000,Omkar Alta Monte,1040,Malad East,1 Covered,Mumbai,1380,"Malad East, Mumbai",2 BHK Flat,14000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 23000000"
3648,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,24000000,100000,Omkar Alta Monte,900,Malad East,NA,Mumbai,1100,"Malad East, Mumbai",2 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 24000000"
3348,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,24000000,100000,Omkar Alta Monte,900,Malad East,NA,Mumbai,1100,"Malad East, Mumbai",2 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 24000000"
3508,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,3,31000000,500000,Omkar Alta Monte,1042,Malad East,2 Covered,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,13000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 31000000"
3505,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,3,31000000,500000,Omkar Alta Monte,1141,Malad East,1 Covered,Mumbai,1800,"Malad East, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 31000000"
3466,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,31000000,500000,Omkar Alta Monte,1245,Malad East,NA,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,2500,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 31000000"
3208,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,3,31000000,500000,Omkar Alta Monte,1042,Malad East,2 Covered,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,13000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 31000000"
3205,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,3,31000000,500000,Omkar Alta Monte,1141,Malad East,1 Covered,Mumbai,1800,"Malad East, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 31000000"
3166,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,31000000,500000,Omkar Alta Monte,1245,Malad East,NA,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,2500,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 31000000"
3581,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,32100000,NA,Omkar Alta Monte,NA,Malad East,2 Covered,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 32100000"
3281,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,32100000,NA,Omkar Alta Monte,NA,Malad East,2 Covered,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 32100000"
3515,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,32500000,NA,Omkar Alta Monte,1008,Malad East,2 Covered,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 32500000"
3215,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,32500000,NA,Omkar Alta Monte,1008,Malad East,2 Covered,Mumbai,1680,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 32500000"
3423,Under Construction,Dec '23,Omkar Realtors and Developers Pvt. Ltd.,1,33000000,300000,Omkar Alta Monte,1350,Malad East,1 Covered,Mumbai,2850,"Malad East, Mumbai",4 BHK Flat,8000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 33000000"
3398,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,5,33000000,11000,Omkar Alta Monte,1225,Kurar Village,1 Covered,Mumbai,1750,"Kurar Village, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 33000000"
3123,Under Construction,Dec '23,Omkar Realtors and Developers Pvt. Ltd.,1,33000000,300000,Omkar Alta Monte,1350,Malad East,1 Covered,Mumbai,2850,"Malad East, Mumbai",4 BHK Flat,8000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 33000000"
3098,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,5,33000000,11000,Omkar Alta Monte,1225,Kurar Village,1 Covered,Mumbai,1750,"Kurar Village, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 33000000"
3389,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,35000000,500000,Omkar Alta Monte,1330,Kokani Pada,2 Covered,Mumbai,1996,"Kokani Pada, Mumbai",3 BHK Flat,10,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 35000000"
3089,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,35000000,500000,Omkar Alta Monte,1330,Kokani Pada,2 Covered,Mumbai,1996,"Kokani Pada, Mumbai",3 BHK Flat,10,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 35000000"
3391,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,5,35005000,2100000,Omkar Alta Monte,1200,Malad East,2 Covered,Mumbai,1980,"Malad East, Mumbai",3 BHK Flat,17600,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 35005000"
3091,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,5,35005000,2100000,Omkar Alta Monte,1200,Malad East,2 Covered,Mumbai,1980,"Malad East, Mumbai",3 BHK Flat,17600,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 35005000"
3514,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,37500000,NA,Omkar Alta Monte,1150,Malad East,NA,Mumbai,1807,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 37500000"
3214,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,37500000,NA,Omkar Alta Monte,1150,Malad East,NA,Mumbai,1807,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 37500000"
3455,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,37800000,300000,Omkar Alta Monte,1833,Malad East,1 Covered,Mumbai,1835,"Malad East, Mumbai",3 BHK Flat,6000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 37800000"
3155,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,37800000,300000,Omkar Alta Monte,1833,Malad East,1 Covered,Mumbai,1835,"Malad East, Mumbai",3 BHK Flat,6000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 37800000"
3530,Ready to Move,Dec '22,Omkar Realtors and Developers Pvt. Ltd.,0,40000000,1000000,Omkar Alta Monte,1300,Malad East,2 Covered,Mumbai,1800,"Malad East, Mumbai",3 BHK Flat,13000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 40000000"
3442,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,40000000,100000,Omkar Alta Monte,1833,Pushpa Park,2 Covered,Mumbai,2100,"Pushpa Park, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 40000000"
3230,Ready to Move,Dec '22,Omkar Realtors and Developers Pvt. Ltd.,0,40000000,1000000,Omkar Alta Monte,1300,Malad East,2 Covered,Mumbai,1800,"Malad East, Mumbai",3 BHK Flat,13000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 40000000"
3142,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,40000000,100000,Omkar Alta Monte,1833,Pushpa Park,2 Covered,Mumbai,2100,"Pushpa Park, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 40000000"
3459,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,10,42000000,1000000,Omkar Alta Monte,1833,Kurar Village,2 Covered,Mumbai,2562,"Kurar Village, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 42000000"
3159,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,10,42000000,1000000,Omkar Alta Monte,1833,Kurar Village,2 Covered,Mumbai,2562,"Kurar Village, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 42000000"
3382,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,45000000,1000000,Omkar Alta Monte,1833,Kokani Pada,2 Covered,Mumbai,2050,"Kokani Pada, Mumbai",3 BHK Flat,3000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 45000000"
3082,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,45000000,1000000,Omkar Alta Monte,1833,Kokani Pada,2 Covered,Mumbai,2050,"Kokani Pada, Mumbai",3 BHK Flat,3000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 45000000"
3439,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,48000000,1100000,Omkar Alta Monte,1833,Malad East,NA,Mumbai,2850,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 48000000"
3139,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,48000000,1100000,Omkar Alta Monte,1833,Malad East,NA,Mumbai,2850,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 48000000"
3600,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,50000000,1100000,Omkar Alta Monte,1883,Pushpa Park,2 Covered,Mumbai,2900,"Pushpa Park, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 50000000"
3507,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,50000000,500000,Omkar Alta Monte,1833,Malad East,NA,Mumbai,3500,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 50000000"
3300,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,50000000,1100000,Omkar Alta Monte,1883,Pushpa Park,2 Covered,Mumbai,2900,"Pushpa Park, Mumbai",3 BHK Flat,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 50000000"
3207,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,50000000,500000,Omkar Alta Monte,1833,Malad East,NA,Mumbai,3500,"Malad East, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 50000000"
3422,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,53500000,500000,Omkar Alta Monte,1850,Kurar Village,2 Covered,Mumbai,2500,"Kurar Village, Mumbai",3 BHK Flat,5000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 53500000"
3122,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,2,53500000,500000,Omkar Alta Monte,1850,Kurar Village,2 Covered,Mumbai,2500,"Kurar Village, Mumbai",3 BHK Flat,5000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 53500000"
3553,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,62000000,250000,Omkar Alta Monte,4046,Pathanwadi,3 Open,Mumbai,4046,"Pathanwadi, Mumbai",5 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 62000000"
3253,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,62000000,250000,Omkar Alta Monte,4046,Pathanwadi,3 Open,Mumbai,4046,"Pathanwadi, Mumbai",5 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 62000000"
3385,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,3,78500000,2100000,Omkar Alta Monte,3311,Kurar Village,3 Covered,Mumbai,4500,"Kurar Village, Mumbai",4 BHK Flat,17500,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 78500000"
3085,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,3,78500000,2100000,Omkar Alta Monte,3311,Kurar Village,3 Covered,Mumbai,4500,"Kurar Village, Mumbai",4 BHK Flat,17500,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 78500000"
3531,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,3,85000000,3100000,Omkar Alta Monte,4050,Malad East,3 Covered,Mumbai,NA,"Malad East, Mumbai",5 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 85000000"
3231,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,3,85000000,3100000,Omkar Alta Monte,4050,Malad East,3 Covered,Mumbai,NA,"Malad East, Mumbai",5 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 85000000"
3486,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,87500000,2000000,Omkar Alta Monte,4050,Kurar Village,4 Covered,Mumbai,4846,"Kurar Village, Mumbai",5 BHK Flat,32000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 87500000"
3186,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,1,87500000,2000000,Omkar Alta Monte,4050,Kurar Village,4 Covered,Mumbai,4846,"Kurar Village, Mumbai",5 BHK Flat,32000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 87500000"
3493,Under Construction,Apr '23,Omkar Realtors and Developers Pvt. Ltd.,NA,92500000,NA,Omkar Alta Monte,4040,Malad East,NA,Mumbai,4550,"Malad East, Mumbai",5 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 92500000"
3193,Under Construction,Apr '23,Omkar Realtors and Developers Pvt. Ltd.,NA,92500000,NA,Omkar Alta Monte,4040,Malad East,NA,Mumbai,4550,"Malad East, Mumbai",5 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Alta Monte, Mumbai, 92500000"
4366,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,3,12500000,100000,Omkar Ananta,666,Goregaon East,1 Covered,Mumbai,766,"Goregaon East, Mumbai",2 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Ananta, Mumbai, 12500000"
4336,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,13200000,100000,Omkar Ananta,630,Film City Road,1 Covered,Mumbai,1031,"Film City Road, Mumbai",2 BHK Flat,6000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Ananta, Mumbai, 13200000"
4477,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,8,14900000,100000,Omkar Ananta,752,Laxmi Nagar,"1 Covered, 1 Open",Mumbai,1031,"Laxmi Nagar, Mumbai",2 BHK Flat,5000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Ananta, Mumbai, 14900000"
4357,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,6,14900000,500000,Omkar Ananta,752,Film City Road,1 Open,Mumbai,1242,"Film City Road, Mumbai",2 BHK Flat,1,"Omkar Realtors and Developers Pvt. Ltd., Omkar Ananta, Mumbai, 14900000"
4547,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,15500000,5000000,Omkar Ananta,750,Goregaon East,NA,Mumbai,1020,"Goregaon East, Mumbai",2 BHK Flat,5000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Ananta, Mumbai, 15500000"
4668,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,16100000,NA,Omkar Ananta,NA,Goregaon East,NA,Mumbai,1031,"Goregaon East, Mumbai",2 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Ananta, Mumbai, 16100000"
4685,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,20500000,NA,Omkar Ananta,NA,Goregaon East,NA,Mumbai,630,"Goregaon East, Mumbai",2 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Ananta, Mumbai, 20500000"
3584,Ready to Move,Dec '22,Omkar Realtors and Developers Pvt. Ltd.,NA,13000000,500000,Omkar Signet,NA,Malad East,NA,Mumbai,770,"Malad East, Mumbai",2 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Signet, Mumbai, 13000000"
3284,Ready to Move,Dec '22,Omkar Realtors and Developers Pvt. Ltd.,NA,13000000,500000,Omkar Signet,NA,Malad East,NA,Mumbai,770,"Malad East, Mumbai",2 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Signet, Mumbai, 13000000"
10193,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,42500000,500000,Omkar Woodside,925,Dadar West,1 Open,Mumbai,925,NA,NA,0,"Omkar Realtors and Developers Pvt. Ltd., Omkar Woodside, Mumbai, 42500000"
10178,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,42500000,500000,Omkar Woodside,925,Dadar West,1 Covered,Mumbai,1350,"Dadar West, Mumbai",3 BHK Flat,5000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Woodside, Mumbai, 42500000"
10170,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,61500000,0,Omkar Woodside,1100,Dadar West,NA,Mumbai,1366,"Dadar West, Mumbai",3 BHK Flat,10000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Woodside, Mumbai, 61500000"
10241,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,NA,62500000,NA,Omkar Woodside,NA,Dadar West,NA,Mumbai,1701,"Dadar West, Mumbai",3 BHK Flat,NA,"Omkar Realtors and Developers Pvt. Ltd., Omkar Woodside, Mumbai, 62500000"
10143,Ready to Move,NA,Omkar Realtors and Developers Pvt. Ltd.,0,62500000,1000000,Omkar Woodside,1400,Dadar West,2 Covered,Mumbai,1700,"Dadar West, Mumbai",3 BHK Flat,10000,"Omkar Realtors and Developers Pvt. Ltd., Omkar Woodside, Mumbai, 62500000"
